,Unnamed: 0,city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
8479,8479,,51.0,1271,36.47618,2020-05-22,0.0291,37,3484466.0,False,61,state,MT
4882,4882,,51.0,1363,39.11647,2020-05-23,0.0271,37,3484466.0,False,62,state,MT
1593,1593,,51.0,1464,42.01505,2020-05-24,0.0273,40,3484466.0,True,63,state,MT
1593,1593,,51.0,1464,42.01505,2020-05-25,0.0273,40,3484466.0,True,63,state,MT
1593,1593,,51.0,1464,42.01505,2020-05-26,0.0273,40,3484466.0,True,63,state,MT
1593,1593,,51.0,1464,42.01505,2020-05-27,0.0273,40,3484466.0,True,63,state,MT
1593,1593,,51.0,1464,42.01505,2020-05-28,0.0273,40,3484466.0,True,63,state,MT
1593,1593,,51.0,1464,42.01505,2020-05-29,0.0273,40,3484466.0,True,63,state,MT
114522,114522,,25.0,0,,2020-02-25,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-02-26,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-02-27,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-02-28,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-02-29,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-01,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-02,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-03,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-04,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-05,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-06,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-07,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-08,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-09,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-10,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-11,0.0,0,4018127.0,False,1,state,PB
114522,114522,,25.0,0,,2020-03-12,0.0,0,4018127.0,False,1,state,PB
114494,114494,,25.0,0,,2020-03-13,0.0,0,4018127.0,False,2,state,PB
114463,114463,,25.0,0,,2020-03-14,0.0,0,4018127.0,False,3,state,PB
114437,114437,,25.0,0,,2020-03-15,0.0,0,4018127.0,False,4,state,PB
114395,114395,,25.0,0,,2020-03-16,0.0,0,4018127.0,False,5,state,PB
114344,114344,,25.0,0,,2020-03-17,0.0,0,4018127.0,False,6,state,PB
114262,114262,,25.0,1,0.02489,2020-03-18,0.0,0,4018127.0,False,7,state,PB
114167,114167,,25.0,1,0.02489,2020-03-19,0.0,0,4018127.0,False,8,state,PB
114052,114052,,25.0,1,0.02489,2020-03-20,0.0,0,4018127.0,False,9,state,PB
113908,113908,,25.0,1,0.02489,2020-03-21,0.0,0,4018127.0,False,10,state,PB
113763,113763,,25.0,1,0.02489,2020-03-22,0.0,0,4018127.0,False,11,state,PB
113615,113615,,25.0,2,0.04977,2020-03-23,0.0,0,4018127.0,False,12,state,PB
113416,113416,,25.0,3,0.07466,2020-03-24,0.0,0,4018127.0,False,13,state,PB
113166,113166,,25.0,5,0.12444000000000001,2020-03-25,0.0,0,4018127.0,False,14,state,PB
112898,112898,,25.0,6,0.14932,2020-03-26,0.0,0,4018127.0,False,15,state,PB
112600,112600,,25.0,10,0.24886999999999998,2020-03-27,0.0,0,4018127.0,False,16,state,PB
112311,112311,,25.0,14,0.34842,2020-03-28,0.0,0,4018127.0,False,17,state,PB
112023,112023,,25.0,14,0.34842,2020-03-29,0.0,0,4018127.0,False,18,state,PB
111634,111634,,25.0,17,0.42308,2020-03-30,0.0,0,4018127.0,False,19,state,PB
111202,111202,,25.0,18,0.44797,2020-03-31,0.0556,1,4018127.0,False,20,state,PB
110738,110738,,25.0,21,0.52263,2020-04-01,0.0476,1,4018127.0,False,21,state,PB
110222,110222,,25.0,29,0.72173,2020-04-02,0.0345,1,4018127.0,False,22,state,PB
109660,109660,,25.0,32,0.7963899999999999,2020-04-03,0.0312,1,4018127.0,False,23,state,PB
109072,109072,,25.0,34,0.8461700000000001,2020-04-04,0.0882,3,4018127.0,False,24,state,PB
108434,108434,,25.0,35,0.87105,2020-04-05,0.1143,4,4018127.0,False,25,state,PB
107769,107769,,25.0,36,0.89594,2020-04-06,0.1111,4,4018127.0,False,26,state,PB
107002,107002,,25.0,41,1.0203799999999998,2020-04-07,0.0976,4,4018127.0,False,27,state,PB
106185,106185,,25.0,55,1.3688,2020-04-08,0.1273,7,4018127.0,False,28,state,PB
105321,105321,,25.0,79,1.9660900000000001,2020-04-09,0.1392,11,4018127.0,False,29,state,PB
104397,104397,,25.0,85,2.11541,2020-04-10,0.1294,11,4018127.0,False,30,state,PB
103431,103431,,25.0,101,2.51361,2020-04-11,0.1287,13,4018127.0,False,31,state,PB
102429,102429,,25.0,111,2.76248,2020-04-12,0.1171,13,4018127.0,False,32,state,PB
101377,101377,,25.0,136,3.38466,2020-04-13,0.1176,16,4018127.0,False,33,state,PB
100280,100280,,25.0,152,3.78286,2020-04-14,0.1382,21,4018127.0,False,34,state,PB
99112,99112,,25.0,165,4.10639,2020-04-15,0.1455,24,4018127.0,False,35,state,PB
97874,97874,,25.0,195,4.85301,2020-04-16,0.1333,26,4018127.0,False,36,state,PB
96579,96579,,25.0,205,5.10188,2020-04-17,0.1366,28,4018127.0,False,37,state,PB
95218,95218,,25.0,236,5.87338,2020-04-18,0.1229,29,4018127.0,False,38,state,PB
93795,93795,,25.0,245,6.09737,2020-04-19,0.1306,32,4018127.0,False,39,state,PB
92322,92322,,25.0,263,6.54534,2020-04-20,0.1255,33,4018127.0,False,40,state,PB
90803,90803,,25.0,301,7.49105,2020-04-21,0.1296,39,4018127.0,False,41,state,PB
89250,89250,,25.0,345,8.586089999999999,2020-04-22,0.1159,40,4018127.0,False,42,state,PB
87614,87614,,25.0,386,9.60647,2020-04-23,0.114,44,4018127.0,False,43,state,PB
85910,85910,,25.0,447,11.12459,2020-04-24,0.1029,46,4018127.0,False,44,state,PB
84115,84115,,25.0,499,12.41872,2020-04-25,0.0982,49,4018127.0,False,45,state,PB
82254,82254,,25.0,543,13.513760000000001,2020-04-26,0.0921,50,4018127.0,False,46,state,PB
80319,80319,,25.0,633,15.75361,2020-04-27,0.0837,53,4018127.0,False,47,state,PB
78322,78322,,25.0,698,17.37128,2020-04-28,0.0817,57,4018127.0,False,48,state,PB
76253,76253,,25.0,814,20.25819,2020-04-29,0.0762,62,4018127.0,False,49,state,PB
74069,74069,,25.0,926,23.045560000000002,2020-04-30,0.0724,67,4018127.0,False,50,state,PB
71835,71835,,25.0,1034,25.73338,2020-05-01,0.0716,74,4018127.0,False,51,state,PB
69531,69531,,25.0,1169,29.093159999999997,2020-05-02,0.065,76,4018127.0,False,52,state,PB
67153,67153,,25.0,1219,30.33752,2020-05-03,0.0648,79,4018127.0,False,53,state,PB
64724,64724,,25.0,1361,33.8715,2020-05-04,0.0625,85,4018127.0,False,54,state,PB
62212,62212,,25.0,1493,37.156620000000004,2020-05-05,0.0616,92,4018127.0,False,55,state,PB
59619,59619,,25.0,1657,41.23812,2020-05-06,0.061,101,4018127.0,False,56,state,PB
56975,56975,,25.0,1849,46.016459999999995,2020-05-07,0.06,111,4018127.0,False,57,state,PB
54220,54220,,25.0,2030,50.52105,2020-05-08,0.0562,114,4018127.0,False,58,state,PB
51469,51469,,25.0,2156,53.65684,2020-05-09,0.0575,124,4018127.0,False,59,state,PB
48573,48573,,25.0,2341,58.26098,2020-05-10,0.0577,135,4018127.0,False,60,state,PB
45609,45609,,25.0,2525,62.840219999999995,2020-05-11,0.055,139,4018127.0,False,61,state,PB
42581,42581,,25.0,2777,69.1118,2020-05-12,0.0555,154,4018127.0,False,62,state,PB
39491,39491,,25.0,3045,75.78158,2020-05-13,0.0516,157,4018127.0,False,63,state,PB
36328,36328,,25.0,3361,83.64594,2020-05-14,0.0476,160,4018127.0,False,64,state,PB
33184,33184,,25.0,3739,93.05331,2020-05-15,0.0455,170,4018127.0,False,65,state,PB
29908,29908,,25.0,4063,101.11676,2020-05-16,0.045,183,4018127.0,False,66,state,PB
26520,26520,,25.0,4347,108.18473,2020-05-17,0.0446,194,4018127.0,False,67,state,PB
23085,23085,,25.0,4786,119.11022,2020-05-18,0.0433,207,4018127.0,False,68,state,PB
19581,19581,,25.0,5300,131.90225,2020-05-19,0.0413,219,4018127.0,False,69,state,PB
16146,16146,,25.0,5838,145.29157,2020-05-20,0.0394,230,4018127.0,False,70,state,PB
12531,12531,,25.0,6238,155.24646,2020-05-21,0.0393,245,4018127.0,False,71,state,PB
8798,8798,,25.0,6882,171.27383,2020-05-22,0.036000000000000004,248,4018127.0,False,72,state,PB
5204,5204,,25.0,7508,186.85323,2020-05-23,0.0344,258,4018127.0,False,73,state,PB
1916,1916,,25.0,7823,194.6927,2020-05-24,0.0348,272,4018127.0,True,74,state,PB
1916,1916,,25.0,7823,194.6927,2020-05-25,0.0348,272,4018127.0,True,74,state,PB
1916,1916,,25.0,7823,194.6927,2020-05-26,0.0348,272,4018127.0,True,74,state,PB
1916,1916,,25.0,7823,194.6927,2020-05-27,0.0348,272,4018127.0,True,74,state,PB
1916,1916,,25.0,7823,194.6927,2020-05-28,0.0348,272,4018127.0,True,74,state,PB
1916,1916,,25.0,7823,194.6927,2020-05-29,0.0348,272,4018127.0,True,74,state,PB
114524,114524,,26.0,2,0.02093,2020-02-25,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-02-26,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-02-27,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-02-28,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-02-29,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-01,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-02,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-03,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-04,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-05,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-06,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-07,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-08,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-09,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-10,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-11,0.0,0,9557071.0,False,1,state,PE
114524,114524,,26.0,2,0.02093,2020-03-12,0.0,0,9557071.0,False,1,state,PE
114496,114496,,26.0,2,0.02093,2020-03-13,0.0,0,9557071.0,False,2,state,PE
114466,114466,,26.0,7,0.07324,2020-03-14,0.0,0,9557071.0,False,3,state,PE
114440,114440,,26.0,8,0.08371,2020-03-15,0.0,0,9557071.0,False,4,state,PE
114396,114396,,26.0,8,0.08371,2020-03-16,0.0,0,9557071.0,False,5,state,PE
114349,114349,,26.0,18,0.18834,2020-03-17,0.0,0,9557071.0,False,6,state,PE
114267,114267,,26.0,19,0.19881,2020-03-18,0.0,0,9557071.0,False,7,state,PE
114168,114168,,26.0,28,0.29298,2020-03-19,0.0,0,9557071.0,False,8,state,PE
114053,114053,,26.0,31,0.32437,2020-03-20,0.0,0,9557071.0,False,9,state,PE
113913,113913,,26.0,33,0.34529,2020-03-21,0.0,0,9557071.0,False,10,state,PE
113769,113769,,26.0,37,0.38715,2020-03-22,0.0,0,9557071.0,False,11,state,PE
113623,113623,,26.0,42,0.43946999999999997,2020-03-23,0.0,0,9557071.0,False,12,state,PE
113424,113424,,26.0,42,0.43946999999999997,2020-03-24,0.0,0,9557071.0,False,13,state,PE
113174,113174,,26.0,46,0.48131999999999997,2020-03-25,0.0217,1,9557071.0,False,14,state,PE
112906,112906,,26.0,48,0.50225,2020-03-26,0.0625,3,9557071.0,False,15,state,PE
112611,112611,,26.0,57,0.59642,2020-03-27,0.0702,4,9557071.0,False,16,state,PE
112323,112323,,26.0,68,0.7115199999999999,2020-03-28,0.0735,5,9557071.0,False,17,state,PE
112035,112035,,26.0,73,0.76383,2020-03-29,0.0685,5,9557071.0,False,18,state,PE
111647,111647,,26.0,77,0.80569,2020-03-30,0.0779,6,9557071.0,False,19,state,PE
111216,111216,,26.0,87,0.91032,2020-03-31,0.069,6,9557071.0,False,20,state,PE
110753,110753,,26.0,95,0.99403,2020-04-01,0.0842,8,9557071.0,False,21,state,PE
110237,110237,,26.0,106,1.10913,2020-04-02,0.0849,9,9557071.0,False,22,state,PE
109677,109677,,26.0,136,1.42303,2020-04-03,0.0735,10,9557071.0,False,23,state,PE
109089,109089,,26.0,176,1.8415700000000002,2020-04-04,0.0795,14,9557071.0,False,24,state,PE
108451,108451,,26.0,201,2.10315,2020-04-05,0.1045,21,9557071.0,False,25,state,PE
107789,107789,,26.0,223,2.33335,2020-04-06,0.1345,30,9557071.0,False,26,state,PE
107030,107030,,26.0,352,3.6831400000000003,2020-04-07,0.0966,34,9557071.0,False,27,state,PE
106215,106215,,26.0,401,4.19585,2020-04-08,0.1147,46,9557071.0,False,28,state,PE
105359,105359,,26.0,555,5.80722,2020-04-09,0.1009,56,9557071.0,False,29,state,PE
104439,104439,,26.0,684,7.157,2020-04-10,0.095,65,9557071.0,False,30,state,PE
103480,103480,,26.0,816,8.53818,2020-04-11,0.0882,72,9557071.0,False,31,state,PE
102483,102483,,26.0,960,10.04492,2020-04-12,0.0885,85,9557071.0,False,32,state,PE
101435,101435,,26.0,1154,12.07483,2020-04-13,0.0884,102,9557071.0,False,33,state,PE
100341,100341,,26.0,1284,13.43508,2020-04-14,0.0896,115,9557071.0,False,34,state,PE
99175,99175,,26.0,1484,15.52777,2020-04-15,0.0964,143,9557071.0,False,35,state,PE
97942,97942,,26.0,1683,17.61,2020-04-16,0.0951,160,9557071.0,False,36,state,PE
96654,96654,,26.0,2006,20.98969,2020-04-17,0.0927,186,9557071.0,False,37,state,PE
95294,95294,,26.0,2193,22.946360000000002,2020-04-18,0.0935,205,9557071.0,False,38,state,PE
93881,93881,,26.0,2459,25.72964,2020-04-19,0.0878,216,9557071.0,False,39,state,PE
92412,92412,,26.0,2690,28.1467,2020-04-20,0.087,234,9557071.0,False,40,state,PE
90897,90897,,26.0,2908,30.42773,2020-04-21,0.0894,260,9557071.0,False,41,state,PE
89349,89349,,26.0,3298,34.50848,2020-04-22,0.0855,282,9557071.0,False,42,state,PE
87715,87715,,26.0,3604,37.7103,2020-04-23,0.0866,312,9557071.0,False,43,state,PE
86017,86017,,26.0,3999,41.84336,2020-04-24,0.08800000000000001,352,9557071.0,False,44,state,PE
84225,84225,,26.0,4507,47.1588,2020-04-25,0.0845,381,9557071.0,False,45,state,PE
82377,82377,,26.0,4898,51.250009999999996,2020-04-26,0.0847,415,9557071.0,False,46,state,PE
80444,80444,,26.0,5358,56.0632,2020-04-27,0.084,450,9557071.0,False,47,state,PE
78451,78451,,26.0,5724,59.892830000000004,2020-04-28,0.0887,508,9557071.0,False,48,state,PE
76385,76385,,26.0,6194,64.81065,2020-04-29,0.0869,538,9557071.0,False,49,state,PE
74207,74207,,26.0,6876,71.94673,2020-04-30,0.0822,565,9557071.0,False,50,state,PE
71974,71974,,26.0,7334,76.73899,2020-05-01,0.0822,603,9557071.0,False,51,state,PE
69673,69673,,26.0,8145,85.22485999999999,2020-05-02,0.0771,628,9557071.0,False,52,state,PE
67298,67298,,26.0,8643,90.43566,2020-05-03,0.0754,652,9557071.0,False,53,state,PE
64870,64870,,26.0,8863,92.73761999999999,2020-05-04,0.078,691,9557071.0,False,54,state,PE
62358,62358,,26.0,9325,97.57174,2020-05-05,0.0803,749,9557071.0,False,55,state,PE
59765,59765,,26.0,9881,103.38942,2020-05-06,0.0813,803,9557071.0,False,56,state,PE
57124,57124,,26.0,10824,113.25646,2020-05-07,0.0781,845,9557071.0,False,57,state,PE
54369,54369,,26.0,11587,121.24006999999999,2020-05-08,0.08,927,9557071.0,False,58,state,PE
51620,51620,,26.0,12470,130.47931,2020-05-09,0.0779,972,9557071.0,False,59,state,PE
48725,48725,,26.0,13275,138.90239,2020-05-10,0.0789,1047,9557071.0,False,60,state,PE
45765,45765,,26.0,13768,144.06087,2020-05-11,0.079,1087,9557071.0,False,61,state,PE
42740,42740,,26.0,14309,149.7216,2020-05-12,0.0809,1157,9557071.0,False,62,state,PE
39651,39651,,26.0,14901,155.91597,2020-05-13,0.0821,1224,9557071.0,False,63,state,PE
36489,36489,,26.0,15588,163.10437,2020-05-14,0.0833,1298,9557071.0,False,64,state,PE
33347,33347,,26.0,16209,169.60217,2020-05-15,0.0852,1381,9557071.0,False,65,state,PE
30073,30073,,26.0,18488,193.44839,2020-05-16,0.079,1461,9557071.0,False,66,state,PE
26686,26686,,26.0,19452,203.53516000000002,2020-05-17,0.0779,1516,9557071.0,False,67,state,PE
23252,23252,,26.0,20094,210.2527,2020-05-18,0.0816,1640,9557071.0,False,68,state,PE
19748,19748,,26.0,21242,222.26475,2020-05-19,0.08199999999999999,1741,9557071.0,False,69,state,PE
16314,16314,,26.0,22560,236.05559,2020-05-20,0.0813,1834,9557071.0,False,70,state,PE
12700,12700,,26.0,23911,250.19172000000003,2020-05-21,0.0805,1925,9557071.0,False,71,state,PE
8971,8971,,26.0,25760,269.53865,2020-05-22,0.0799,2057,9557071.0,False,72,state,PE
5378,5378,,26.0,26786,280.27416,2020-05-23,0.08,2144,9557071.0,False,73,state,PE
2090,2090,,26.0,27759,290.4551,2020-05-24,0.0793,2200,9557071.0,True,74,state,PE
2090,2090,,26.0,27759,290.4551,2020-05-25,0.0793,2200,9557071.0,True,74,state,PE
2090,2090,,26.0,27759,290.4551,2020-05-26,0.0793,2200,9557071.0,True,74,state,PE
2090,2090,,26.0,27759,290.4551,2020-05-27,0.0793,2200,9557071.0,True,74,state,PE
2090,2090,,26.0,27759,290.4551,2020-05-28,0.0793,2200,9557071.0,True,74,state,PE
2090,2090,,26.0,27759,290.4551,2020-05-29,0.0793,2200,9557071.0,True,74,state,PE
114170,114170,,22.0,3,0.09165,2020-02-25,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-02-26,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-02-27,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-02-28,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-02-29,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-01,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-02,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-03,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-04,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-05,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-06,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-07,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-08,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-09,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-10,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-11,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-12,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-13,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-14,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-15,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-16,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-17,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-18,0.0,0,3273227.0,False,1,state,PI
114170,114170,,22.0,3,0.09165,2020-03-19,0.0,0,3273227.0,False,1,state,PI
114055,114055,,22.0,4,0.1222,2020-03-20,0.0,0,3273227.0,False,2,state,PI
113915,113915,,22.0,4,0.1222,2020-03-21,0.0,0,3273227.0,False,3,state,PI
113771,113771,,22.0,6,0.18331,2020-03-22,0.0,0,3273227.0,False,4,state,PI
113625,113625,,22.0,6,0.18331,2020-03-23,0.0,0,3273227.0,False,5,state,PI
113426,113426,,22.0,8,0.24441,2020-03-24,0.0,0,3273227.0,False,6,state,PI
113176,113176,,22.0,8,0.24441,2020-03-25,0.0,0,3273227.0,False,7,state,PI
112908,112908,,22.0,9,0.27496,2020-03-26,0.0,0,3273227.0,False,8,state,PI
112614,112614,,22.0,10,0.30551,2020-03-27,0.1,1,3273227.0,False,9,state,PI
112327,112327,,22.0,11,0.33605999999999997,2020-03-28,0.0909,1,3273227.0,False,10,state,PI
112327,112327,,22.0,11,0.33605999999999997,2020-03-29,0.0909,1,3273227.0,False,10,state,PI
111651,111651,,22.0,18,0.54992,2020-03-30,0.2222,4,3273227.0,False,11,state,PI
111220,111220,,22.0,18,0.54992,2020-03-31,0.2222,4,3273227.0,False,12,state,PI
110757,110757,,22.0,19,0.5804699999999999,2020-04-01,0.2105,4,3273227.0,False,13,state,PI
110241,110241,,22.0,19,0.5804699999999999,2020-04-02,0.2105,4,3273227.0,False,14,state,PI
109682,109682,,22.0,22,0.6721199999999999,2020-04-03,0.1818,4,3273227.0,False,15,state,PI
109094,109094,,22.0,24,0.73322,2020-04-04,0.1667,4,3273227.0,False,16,state,PI
108456,108456,,22.0,24,0.73322,2020-04-05,0.1667,4,3273227.0,False,17,state,PI
107795,107795,,22.0,26,0.79432,2020-04-06,0.1538,4,3273227.0,False,18,state,PI
107036,107036,,22.0,31,0.9470799999999999,2020-04-07,0.1613,5,3273227.0,False,19,state,PI
106221,106221,,22.0,38,1.16093,2020-04-08,0.1579,6,3273227.0,False,20,state,PI
105365,105365,,22.0,40,1.22204,2020-04-09,0.175,7,3273227.0,False,21,state,PI
104445,104445,,22.0,41,1.2525899999999999,2020-04-10,0.1707,7,3273227.0,False,22,state,PI
103486,103486,,22.0,44,1.3442399999999999,2020-04-11,0.1591,7,3273227.0,False,23,state,PI
102489,102489,,22.0,51,1.5581,2020-04-12,0.1373,7,3273227.0,False,24,state,PI
101443,101443,,22.0,58,1.77195,2020-04-13,0.1379,8,3273227.0,False,25,state,PI
100350,100350,,22.0,75,2.2913200000000002,2020-04-14,0.1067,8,3273227.0,False,26,state,PI
99187,99187,,22.0,91,2.7801299999999998,2020-04-15,0.0879,8,3273227.0,False,27,state,PI
97956,97956,,22.0,102,3.11619,2020-04-16,0.0784,8,3273227.0,False,28,state,PI
96673,96673,,22.0,123,3.7577599999999998,2020-04-17,0.0732,9,3273227.0,False,29,state,PI
95316,95316,,22.0,144,4.39933,2020-04-18,0.0694,10,3273227.0,False,30,state,PI
93906,93906,,22.0,158,4.82704,2020-04-19,0.0759,12,3273227.0,False,31,state,PI
92441,92441,,22.0,186,5.6824699999999995,2020-04-20,0.0753,14,3273227.0,False,32,state,PI
90927,90927,,22.0,206,6.293480000000001,2020-04-21,0.0728,15,3273227.0,False,33,state,PI
89379,89379,,22.0,217,6.6295399999999995,2020-04-22,0.0691,15,3273227.0,False,34,state,PI
87749,87749,,22.0,256,7.82103,2020-04-23,0.0625,16,3273227.0,False,35,state,PI
86056,86056,,22.0,297,9.07361,2020-04-24,0.0572,17,3273227.0,False,36,state,PI
84270,84270,,22.0,331,10.11234,2020-04-25,0.0544,18,3273227.0,False,37,state,PI
82425,82425,,22.0,364,11.120519999999999,2020-04-26,0.0549,20,3273227.0,False,38,state,PI
80498,80498,,22.0,408,12.46476,2020-04-27,0.0515,21,3273227.0,False,39,state,PI
78509,78509,,22.0,454,13.8701,2020-04-28,0.0529,24,3273227.0,False,40,state,PI
76446,76446,,22.0,513,15.67261,2020-04-29,0.0468,24,3273227.0,False,41,state,PI
74270,74270,,22.0,600,18.33053,2020-04-30,0.04,24,3273227.0,False,42,state,PI
72039,72039,,22.0,665,20.31634,2020-05-01,0.0391,26,3273227.0,False,43,state,PI
69745,69745,,22.0,742,22.66876,2020-05-02,0.0377,28,3273227.0,False,44,state,PI
67375,67375,,22.0,784,23.9519,2020-05-03,0.0357,28,3273227.0,False,45,state,PI
64951,64951,,22.0,875,26.732029999999998,2020-05-04,0.0331,29,3273227.0,False,46,state,PI
62439,62439,,22.0,949,28.9928,2020-05-05,0.0316,30,3273227.0,False,47,state,PI
59847,59847,,22.0,1051,32.108990000000006,2020-05-06,0.0333,35,3273227.0,False,48,state,PI
57211,57211,,22.0,1131,34.553059999999995,2020-05-07,0.0327,37,3273227.0,False,49,state,PI
54461,54461,,22.0,1233,37.66925,2020-05-08,0.0308,38,3273227.0,False,50,state,PI
51714,51714,,22.0,1278,39.04404,2020-05-09,0.0329,42,3273227.0,False,51,state,PI
48820,48820,,22.0,1332,40.69379,2020-05-10,0.0338,45,3273227.0,False,52,state,PI
45862,45862,,22.0,1443,44.08494,2020-05-11,0.034,49,3273227.0,False,53,state,PI
42838,42838,,22.0,1612,49.24804,2020-05-12,0.0354,57,3273227.0,False,54,state,PI
39753,39753,,22.0,1784,54.502790000000005,2020-05-13,0.0336,60,3273227.0,False,55,state,PI
36593,36593,,22.0,1905,58.19945,2020-05-14,0.0315,60,3273227.0,False,56,state,PI
33456,33456,,22.0,2085,63.698609999999995,2020-05-15,0.0312,65,3273227.0,False,57,state,PI
30184,30184,,22.0,2252,68.80060999999999,2020-05-16,0.032,72,3273227.0,False,58,state,PI
26797,26797,,22.0,2287,69.86989,2020-05-17,0.035,80,3273227.0,False,59,state,PI
23368,23368,,22.0,2440,74.54417,2020-05-18,0.0348,85,3273227.0,False,60,state,PI
19873,19873,,22.0,2637,80.5627,2020-05-19,0.033,87,3273227.0,False,61,state,PI
16446,16446,,22.0,2852,87.13114,2020-05-20,0.0319,91,3273227.0,False,62,state,PI
12833,12833,,22.0,3074,93.91344000000001,2020-05-21,0.0303,93,3273227.0,False,63,state,PI
9106,9106,,22.0,3258,99.5348,2020-05-22,0.0304,99,3273227.0,False,64,state,PI
5519,5519,,22.0,3390,103.56752,2020-05-23,0.0316,107,3273227.0,False,65,state,PI
2234,2234,,22.0,3550,108.45566000000001,2020-05-24,0.031,110,3273227.0,True,66,state,PI
2234,2234,,22.0,3550,108.45566000000001,2020-05-25,0.031,110,3273227.0,True,66,state,PI
2234,2234,,22.0,3550,108.45566000000001,2020-05-26,0.031,110,3273227.0,True,66,state,PI
2234,2234,,22.0,3550,108.45566000000001,2020-05-27,0.031,110,3273227.0,True,66,state,PI
2234,2234,,22.0,3550,108.45566000000001,2020-05-28,0.031,110,3273227.0,True,66,state,PI
2234,2234,,22.0,3550,108.45566000000001,2020-05-29,0.031,110,3273227.0,True,66,state,PI
